id,label,color
3153,PAG Pou4f2 Glut_1,#3ECC3D
3154,PAG Pou4f2 Glut_1,#830099
3155,PAG Pou4f2 Glut_1,#992E77
3156,PAG Pou4f2 Glut_1,#CC4300
3157,PAG Pou4f2 Glut_1,#FF73EE
3158,PAG Pou4f2 Glut_1,#99312E
3159,PAG Pou4f2 Glut_2,#239900
3160,PAG Pou4f2 Glut_2,#73A300
3161,PAG Pou4f2 Glut_2,#00FF46
3162,PAG Pou4f2 Glut_2,#590000
3163,PAG Pou4f2 Glut_2,#29FF26
3164,PAG Pou4f2 Glut_3,#550000
3165,PAG Pou4f2 Glut_3,#6D9945
3166,PAG Pou4f2 Glut_3,#5CCCA8
3167,PAG Pou4f2 Glut_3,#AC2600
3168,PAG Pou4f2 Glut_3,#4DFF61
3169,PAG Pou4f2 Glut_4,#EE2600
3170,PAG Pou4f2 Glut_4,#CC0028
3171,PAG Pou4f2 Glut_4,#997300
3172,PAG Pou4f2 Glut_4,#996E17
3173,PAG Pou4f2 Glut_4,#008499
3174,PAG Pou4f2 Glut_5,#CC2900
3175,PAG Pou4f2 Glut_5,#992617
3176,PAG Pou4f2 Glut_5,#00CC3E
3177,PAG Pou4f2 Glut_5,#992E50
3178,PAG-SC Pou4f2 Mesi2 Glut_1,#89FF26
3179,PAG-SC Pou4f2 Mesi2 Glut_1,#CC881F
3180,PAG-SC Pou4f2 Mesi2 Glut_1,#99457A
3181,PAG-SC Pou4f2 Mesi2 Glut_1,#FF00A7
3182,PAG-SC Pou4f2 Mesi2 Glut_1,#FFBE26
3183,PAG-SC Pou4f2 Mesi2 Glut_1,#73FFA4
3184,PAG-SC Pou4f2 Mesi2 Glut_2,#FF4D74
3185,PAG-SC Pou4f2 Mesi2 Glut_2,#00CC85
3186,PAG-SC Pou4f2 Mesi2 Glut_2,#73A100
3187,PAG-SC Pou4f2 Mesi2 Glut_2,#179972
3188,PAG-SC Pou4f2 Mesi2 Glut_2,#174B99
3189,PAG-SC Pou4f2 Mesi2 Glut_2,#625CCC
3190,PAG-SC Pou4f2 Mesi2 Glut_2,#1F29CC
3191,PAG-SC Pou4f2 Mesi2 Glut_3,#CC835C
3192,PAG-SC Pou4f2 Mesi2 Glut_3,#45998C
3193,PAG-SC Pou4f2 Mesi2 Glut_3,#990021
3194,PAG-SC Pou4f2 Mesi2 Glut_3,#99008B
3195,PAG-SC Pou4f2 Mesi2 Glut_3,#172999
3196,PAG-SC Pou4f2 Mesi2 Glut_3,#3DC5CC
3197,PAG-SC Pou4f2 Mesi2 Glut_3,#CCAF5C
3198,PAG-SC Pou4f2 Mesi2 Glut_3,#CC5CC6
3199,PAG-SC Pou4f2 Mesi2 Glut_4,#2E9997
3200,PAG-SC Pou4f2 Mesi2 Glut_4,#CC943D
3201,PAG-SC Pou4f2 Mesi2 Glut_4,#FF262F
3202,PAG-SC Pou4f2 Mesi2 Glut_4,#26FFBC
3203,PAG-SC Pou4f2 Mesi2 Glut_5,#994596
3204,PAG-SC Pou4f2 Mesi2 Glut_5,#759917
3205,PAG-SC Pou4f2 Mesi2 Glut_5,#FF00FC
3206,PAG-SC Pou4f2 Mesi2 Glut_5,#993F2E
3207,PAG-SC Pou4f2 Mesi2 Glut_6,#9F0000
3208,PAG-SC Pou4f2 Mesi2 Glut_6,#FFE54D
3209,PAG-SC Pou4f2 Mesi2 Glut_6,#FF7573
3210,PAG-SC Pou4f2 Mesi2 Glut_6,#4D7000
3211,SCig Foxb1 Glut_1,#00CC58
3212,SCig Foxb1 Glut_1,#FF739F
3213,SCig Foxb1 Glut_1,#26FF47
3214,SCig Foxb1 Glut_1,#8E4599
3215,SCig Foxb1 Glut_1,#45996B
3216,SCig Foxb1 Glut_1,#C8FF26
3217,SCig Foxb1 Glut_1,#D10000
3218,SCig Foxb1 Glut_1,#FF984D
3219,SCig Foxb1 Glut_1,#CC00B7
3220,SCig Foxb1 Glut_1,#FF73DB
3221,SCig Foxb1 Glut_2,#73FFD9
3222,SCig Foxb1 Glut_2,#5CCC71
3223,SCig Foxb1 Glut_2,#C61FCC
3224,SCig Foxb1 Glut_2,#6D2600
3225,SCig Foxb1 Glut_2,#CD0000
3226,SCig Foxb1 Glut_2,#00FF2D
3227,SCig Foxb1 Glut_2,#00FF0A
3228,SCig Foxb1 Glut_2,#CCC05C
3229,SCig Foxb1 Glut_3,#902E99
3230,SCig Foxb1 Glut_3,#349900
3231,SCig Foxb1 Glut_3,#00998F
3232,SCig Foxb1 Glut_3,#96CC5C
3233,SCig Foxb1 Glut_3,#4DFF88
3234,SCig Foxb1 Glut_3,#4DEE00
3235,SCig Foxb1 Glut_4,#479900
3236,SCig Foxb1 Glut_4,#992E66
3237,SCig Foxb1 Glut_4,#229917
3238,SCig Foxb1 Glut_4,#00CC33
3239,SCig Foxb1 Glut_4,#E97300
3240,SCig Foxb1 Glut_4,#FF4D4F
3241,SCig Foxb1 Glut_4,#2E994A
3242,SCig Foxb1 Glut_4,#990800
3243,SCig Foxb1 Glut_4,#5CA6CC
3244,SCig Foxb1 Glut_4,#458C99
3245,SCig Foxb1 Glut_4,#729917
3246,SCig Foxb1 Glut_4,#392E99
3247,SCig Foxb1 Glut_5,#CC1F38
3248,SCig Foxb1 Glut_5,#CC5C6C
3249,SCig Foxb1 Glut_5,#CC0008
3250,SCig Foxb1 Glut_5,#5CCC81
3251,SCig Foxb1 Glut_5,#3DCC50
3252,SCig Foxb1 Glut_6,#7C3DCC
3253,SCig Foxb1 Glut_6,#CC0063
3254,SCig Foxb1 Glut_6,#A9CC1F
3255,SCig Foxb1 Glut_6,#175B99
3256,SCdg Tfap2b Glut,#149900
3257,SCdg Tfap2b Glut,#C400CC
3258,SCdg Tfap2b Glut,#A4FF73
3259,SCdg Tfap2b Glut,#2C9900
3260,SCdg Tfap2b Glut,#73FFB8
3261,SCdg Tfap2b Glut,#539917
3262,SCdg Tfap2b Glut,#179950
3263,SCig-ve Pitx2 Glut_1,#7DCC5C
3264,SCig-ve Pitx2 Glut_1,#4D5A00
3265,SCig-ve Pitx2 Glut_1,#00EC00
3266,SCig-ve Pitx2 Glut_1,#FF4DC3
3267,SCig-ve Pitx2 Glut_1,#F5FF26
3268,SCig-ve Pitx2 Glut_1,#2E5A99
3269,SCig-ve Pitx2 Glut_1,#684599
3270,SCig-ve Pitx2 Glut_1,#4DFFE6
3271,SCig-ve Pitx2 Glut_1,#73A500
3272,SCig-ve Pitx2 Glut_1,#38CC00
3273,SCig-ve Pitx2 Glut_1,#B5FF00
3274,SCig-ve Pitx2 Glut_2,#8FCC3D
3275,SCig-ve Pitx2 Glut_2,#179977
3276,SCig-ve Pitx2 Glut_2,#FFDF00
3277,SCig-ve Pitx2 Glut_2,#AECC5C
3278,SCig-ve Pitx2 Glut_2,#381799
3279,SCig-ve Pitx2 Glut_2,#3BFF26
3280,SCig-ve Pitx2 Glut_3,#990600
3281,SCig-ve Pitx2 Glut_3,#FFBE4D
3282,SCig-ve Pitx2 Glut_3,#009988
3283,IC Tfap2d Maf Glut_1,#FFBB26
3284,IC Tfap2d Maf Glut_1,#992A00
3285,IC Tfap2d Maf Glut_1,#991794
3286,IC Tfap2d Maf Glut_1,#17998F
3287,IC Tfap2d Maf Glut_1,#FF73D7
3288,IC Tfap2d Maf Glut_1,#FF2400
3289,IC Tfap2d Maf Glut_1,#455D99
3290,IC Tfap2d Maf Glut_1,#CC5CB8
3291,IC Tfap2d Maf Glut_1,#CC1F98
3292,IC Tfap2d Maf Glut_2,#929917
3293,IC Tfap2d Maf Glut_2,#B01FCC
3294,IC Tfap2d Maf Glut_2,#CC3D7B
3295,IC Tfap2d Maf Glut_2,#995C45
3296,IC Tfap2d Maf Glut_2,#45997B
3297,IC Tfap2d Maf Glut_2,#CC593D
3298,IC Tfap2d Maf Glut_2,#1FCC46
3299,IC Tfap2d Maf Glut_2,#994B17
3300,IC Tfap2d Maf Glut_2,#99962E
3301,IC Tfap2d Maf Glut_2,#17992E
3302,IC Tfap2d Maf Glut_2,#9B4D00
3303,IC Tfap2d Maf Glut_2,#FF8C73
3304,IC Tfap2d Maf Glut_3,#0BCC00
3305,IC Tfap2d Maf Glut_3,#FF73BC
3306,IC Tfap2d Maf Glut_3,#CC5CB6
3307,IC Tfap2d Maf Glut_3,#41CC00
3308,IC Tfap2d Maf Glut_3,#FF00CE
3309,IC Tfap2d Maf Glut_3,#FF9200
3310,IC Tfap2d Maf Glut_3,#179931
3311,IC Tfap2d Maf Glut_3,#8ECC5C
3312,IC Tfap2d Maf Glut_3,#FF73C3
3313,IC Tfap2d Maf Glut_4,#264900
3314,IC Tfap2d Maf Glut_4,#99007E
3315,IC Tfap2d Maf Glut_4,#73FFA0
3316,IC Tfap2d Maf Glut_4,#4D9A00
3317,IC Tfap2d Maf Glut_4,#CC995C
3318,IC Tfap2d Maf Glut_4,#992017
3319,IC Tfap2d Maf Glut_5,#B84D00
3320,IC Tfap2d Maf Glut_6,#4DE400
3321,CUN-PPN Evx2 Meis2 Glut_1,#001F00
3322,CUN-PPN Evx2 Meis2 Glut_1,#00CCBD
3323,CUN-PPN Evx2 Meis2 Glut_1,#73DA00
3324,CUN-PPN Evx2 Meis2 Glut_1,#040000
3325,CUN-PPN Evx2 Meis2 Glut_1,#992E47
3326,CUN-PPN Evx2 Meis2 Glut_1,#B0FF26
3327,CUN-PPN Evx2 Meis2 Glut_1,#FF26DA
3328,CUN-PPN Evx2 Meis2 Glut_1,#2E9959
3329,CUN-PPN Evx2 Meis2 Glut_1,#1FA8CC
3330,CUN-PPN Evx2 Meis2 Glut_1,#9F7300
3331,CUN-PPN Evx2 Meis2 Glut_1,#458799
3332,CUN-PPN Evx2 Meis2 Glut_1,#007599
3333,CUN-PPN Evx2 Meis2 Glut_1,#179984
3334,CUN-PPN Evx2 Meis2 Glut_1,#00F600
3335,CUN-PPN Evx2 Meis2 Glut_1,#42CC1F
3336,CUN-PPN Evx2 Meis2 Glut_1,#2E9985
3337,CUN-PPN Evx2 Meis2 Glut_1,#96CC1F
3338,CUN-PPN Evx2 Meis2 Glut_1,#C3CC5C
3339,CUN-PPN Evx2 Meis2 Glut_1,#C4CC3D
3340,CUN-PPN Evx2 Meis2 Glut_2,#5C7ACC
3341,CUN-PPN Evx2 Meis2 Glut_2,#FF00D8
3342,CUN-PPN Evx2 Meis2 Glut_2,#B37300
3343,CUN-PPN Evx2 Meis2 Glut_3,#4DFFDC
3344,CUN-PPN Evx2 Meis2 Glut_3,#3DC7CC
3345,CUN-PPN Evx2 Meis2 Glut_3,#FF6C4D
3346,CUN-PPN Evx2 Meis2 Glut_3,#EB2600
3347,CUN-PPN Evx2 Meis2 Glut_4,#CCB03D
3348,CUN-PPN Evx2 Meis2 Glut_4,#B3CC3D
3349,CUN-PPN Evx2 Meis2 Glut_4,#40CC3D
3350,CUN-PPN Evx2 Meis2 Glut_4,#1FCC76
3351,CUN-PPN Evx2 Meis2 Glut_5,#CC615C
3352,CUN-PPN Evx2 Meis2 Glut_5,#459978
3353,CUN-PPN Evx2 Meis2 Glut_5,#00FFB3
3354,CUN-PPN Evx2 Meis2 Glut_5,#004900
3355,CUN-PPN Evx2 Meis2 Glut_5,#829945
3356,CUN-PPN Evx2 Meis2 Glut_5,#CC3D00
3357,CUN-PPN Evx2 Meis2 Glut_5,#73E500
3358,PB-an-do Evx2 Glut_1,#FF4D8A
3359,PB-an-do Evx2 Glut_1,#332E99
3360,PB-an-do Evx2 Glut_1,#3DCCBB
3361,PB-an-do Evx2 Glut_1,#26FF2C
3362,PB-an-do Evx2 Glut_1,#60992E
3363,PB-an-do Evx2 Glut_1,#73AD00
3364,PB-an-do Evx2 Glut_1,#456B99
3365,PB-an-do Evx2 Glut_1,#850099
3366,PB-an-do Evx2 Glut_2,#1FCCCC
3367,PB-an-do Evx2 Glut_2,#6C4599
3368,PB-an-do Evx2 Glut_2,#1FCCC7
3369,PB-an-do Evx2 Glut_2,#CC3DC1
3370,PB-an-do Evx2 Glut_2,#A8CC5C
3371,PB-an-do Evx2 Glut_2,#176899
3372,PB-an-do Evx2 Glut_2,#5CC5CC
3373,PB-an-do Evx2 Glut_2,#CC493D
3374,PB-an-do Evx2 Glut_2,#26FF62
3375,PB-an-do Evx2 Glut_2,#26FF6E
3376,PB-an-do Evx2 Glut_3,#381FCC
3377,PB-an-do Evx2 Glut_3,#5C99CC
3378,PB-an-do Evx2 Glut_3,#FF2689
3379,PB-an-do Evx2 Glut_3,#FFFA26
3380,PB-an-do Evx2 Glut_3,#992E8D
3381,PB-an-do Evx2 Glut_3,#60CC00
3382,PB-an-do Evx2 Glut_3,#73D800
3383,PB-an-do Evx2 Glut_3,#00FFF3
3384,PB-an-do Evx2 Glut_3,#008A99
3385,PB-an-do Evx2 Glut_3,#5C5ECC
3386,PB-an-do Evx2 Glut_3,#2E993A
3387,PB-an-do Evx2 Glut_3,#CC1F85
3388,PB-an-do Evx2 Glut_3,#995F00
3389,PB-an-do Evx2 Glut_3,#4F992E
3390,PB-an-do Evx2 Glut_3,#2E9940
3391,PB-an-do Evx2 Glut_3,#73C000
3392,PB-an-do Evx2 Glut_4,#1FCC6A
3393,PB-an-do Evx2 Glut_4,#994564
3394,PB-an-do Evx2 Glut_4,#999600
3395,PB-an-do Evx2 Glut_4,#45995F
3396,PB-an-do Evx2 Glut_4,#1FCC43
3397,PB-an-do Evx2 Glut_4,#00FF9A
3398,PB-an-do Evx2 Glut_4,#FF26BF
3399,PB-an-do Evx2 Glut_4,#2E4A99
3400,PB-an-do Evx2 Glut_4,#3DA8CC
3401,PB-an-do Evx2 Glut_4,#177399
3402,PB-an-do Evx2 Glut_5,#784D00
3403,PB-an-do Evx2 Glut_5,#73EF00
3404,PB-an-do Evx2 Glut_5,#867300
3405,PB-an-do Evx2 Glut_5,#73FFB0
3406,PB-an-do Evx2 Glut_5,#26FF4D
3407,PB-an-do Evx2 Glut_5,#CC6C5C
3408,PB-an-do Evx2 Glut_5,#991B17
3409,PB-an-do Evx2 Glut_5,#760099
3410,PB-an-do Evx2 Glut_6,#FFCF4D
3411,PB-an-do Evx2 Glut_6,#459998
3412,PB-an-do Evx2 Glut_6,#CC0060
3413,PB-an-do Evx2 Glut_6,#5CCC84
3414,PB-an-do Evx2 Glut_6,#17992A
3415,PB-an-do Evx2 Glut_6,#CC635C
3416,PB-an-do Evx2 Glut_6,#6C1799
3417,PB-an-do Evx2 Glut_7,#1FCCBE
3418,PB-an-do Evx2 Glut_7,#CCA55C
3419,PB-an-do Evx2 Glut_7,#471FCC
3420,PB-an-do Evx2 Glut_7,#CCC83D
3421,PB-an-do Evx2 Glut_8,#992E6F
3422,PB-an-do Evx2 Glut_8,#7A1799
3423,PB-an-do Evx2 Glut_8,#CC8B5C
3424,PB-an-do Evx2 Glut_8,#903DCC
3425,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#C95CCC
3426,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#644599
3427,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#996445
3428,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#6DCC1F
3429,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#6E2E99
3430,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_1,#C72600
3431,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#3100CC
3432,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#2E997F
3433,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#009912
3434,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#2E4B99
3435,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#FFA926
3436,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_2,#4D8B00
3437,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#991796
3438,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#2E4C99
3439,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#CCCC5C
3440,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#CC5C5C
3441,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#3D9CCC
3442,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_3,#3BCC00
3443,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_4,#992F17
3444,PCG-PRN-GRN Vsx2 Nkx6-1 Glut_6,#992E4C
3445,RPO-NI Vsx2 Nr4a2 Glut_1,#3DCBCC
3446,RPO-NI Vsx2 Nr4a2 Glut_1,#FFDA73
3447,RPO-NI Vsx2 Nr4a2 Glut_1,#FF26C2
3448,RPO-NI Vsx2 Nr4a2 Glut_1,#6E1799
3449,RPO-NI Vsx2 Nr4a2 Glut_1,#264600
3450,RPO-NI Vsx2 Nr4a2 Glut_1,#FF4DD1
3451,RPO-NI Vsx2 Nr4a2 Glut_1,#ABCC3D
3452,RPO-NI Vsx2 Nr4a2 Glut_1,#FFD800
3453,RPO-NI Vsx2 Nr4a2 Glut_1,#460099
3454,RPO-NI Vsx2 Nr4a2 Glut_1,#992E7B
3455,RPO-NI Vsx2 Nr4a2 Glut_2,#d62882
3456,RPO-NI Vsx2 Nr4a2 Glut_2,#280000
3457,IRN Vip Glut,#1FCCAD
3458,IRN Vip Glut,#FFDC73
3459,IRN Vip Glut,#83FF73
3460,IRN Vip Glut,#1FCC89
3461,IRN Vip Glut,#CC853D
3462,IRN Vip Glut,#FFAF4D
3463,RPO-CS-NI Meis2 Gaba_1,#3D1799
3464,RPO-CS-NI Meis2 Gaba_1,#FFFF00
3465,RPO-CS-NI Meis2 Gaba_1,#CC0D00
3466,RPO-CS-NI Meis2 Gaba_1,#177899
3467,RPO-CS-NI Meis2 Gaba_1,#FF73F6
3468,RPO-CS-NI Meis2 Gaba_1,#00E100
3469,RPO-CS-NI Meis2 Gaba_2,#74FF26
3470,RPO-CS-NI Meis2 Gaba_2,#CCB81F
3471,RPO-CS-NI Meis2 Gaba_2,#799917
3472,RPO-CS-NI Meis2 Gaba_2,#FF0036
3473,RPO-CS-NI Meis2 Gaba_2,#4D5000
3474,RPO-CS-NI Meis2 Gaba_2,#171E99
3475,RPO-CS-NI Meis2 Gaba_3,#2B1799
3476,RPO-CS-NI Meis2 Gaba_3,#1F8BCC
3477,RPO-CS-NI Meis2 Gaba_3,#002699
3478,RPO-CS-NI Meis2 Gaba_3,#991721
3479,RPO-CS-NI Meis2 Gaba_3,#994600
3480,RPO-CS-NI Meis2 Gaba_3,#FF000F
3481,RPO-CS-NI Meis2 Gaba_3,#99002A
3482,RPO-CS-NI Meis2 Gaba_3,#484599
3483,RPO-CS-NI Meis2 Gaba_4,#589917
3484,RPO-CS-NI Meis2 Gaba_4,#2E6C99
3485,RPO-CS-NI Meis2 Gaba_4,#73FFAC
3486,RPO-CS-NI Meis2 Gaba_4,#FF604D
3487,RPO-CS-NI Meis2 Gaba_4,#73FFF2
3488,PRP-NI-PRNc-GRN Otp Glut_1,#8DCC00
3489,PRP-NI-PRNc-GRN Otp Glut_1,#005CCC
3490,PRP-NI-PRNc-GRN Otp Glut_2,#17992F
3491,PRP-NI-PRNc-GRN Otp Glut_2,#B300CC
3492,PRP-NI-PRNc-GRN Otp Glut_2,#994593
3493,PRP-NI-PRNc-GRN Otp Glut_2,#739800
3494,PRP-NI-PRNc-GRN Otp Glut_2,#CCAC3D
3495,PRP-NI-PRNc-GRN Otp Glut_2,#7B4599
3496,PRP-NI-PRNc-GRN Otp Glut_2,#991775
3497,PRP-NI-PRNc-GRN Otp Glut_2,#724599
3498,PRP-NI-PRNc-GRN Otp Glut_2,#6B9945
3499,PRP-NI-PRNc-GRN Otp Glut_2,#699945
3500,PRP-NI-PRNc-GRN Otp Glut_2,#26FF98
3501,PRP-NI-PRNc-GRN Otp Glut_2,#CC4D3D
3502,PRP-NI-PRNc-GRN Otp Glut_2,#8ACC1F
3503,PRP-NI-PRNc-GRN Otp Glut_2,#CC1F8C
3504,PRP-NI-PRNc-GRN Otp Glut_2,#00FF5E
3505,PRP-NI-PRNc-GRN Otp Glut_3,#56FF26
3506,PRP-NI-PRNc-GRN Otp Glut_3,#992E4D
3507,PRP-NI-PRNc-GRN Otp Glut_3,#E6FF73
3508,PRP-NI-PRNc-GRN Otp Glut_3,#36FF00
3509,PRP-HB Otp Gly-Gaba_1,#BC5CCC
3510,PRP-HB Otp Gly-Gaba_1,#AECC1F
3511,PRP-HB Otp Gly-Gaba_1,#040099
3512,PRP-HB Otp Gly-Gaba_1,#99007C
3513,PRP-HB Otp Gly-Gaba_1,#266D00
3514,PRP-HB Otp Gly-Gaba_1,#2E9981
3515,PRP-HB Otp Gly-Gaba_1,#CCB25C
3516,PRP-HB Otp Gly-Gaba_1,#73FFEA
3517,PRP-HB Otp Gly-Gaba_1,#CC00AF
3518,PRP-HB Otp Gly-Gaba_2,#FF73CB
3519,PRP-HB Otp Gly-Gaba_2,#455899
3520,PRP-HB Otp Gly-Gaba_2,#CC1F91
3521,PRP-HB Otp Gly-Gaba_2,#FF4DE0
3522,PRP-HB Otp Gly-Gaba_2,#003DCC
3523,PRP-HB Otp Gly-Gaba_2,#9C3DCC
3524,PRP-HB Otp Gly-Gaba_2,#992417
3525,PRP-HB Otp Gly-Gaba_2,#60FF4D
3526,PRP-HB Otp Gly-Gaba_2,#3DCC80
3527,PRP-HB Otp Gly-Gaba_3,#CC3DAF
3528,PRP-HB Otp Gly-Gaba_3,#2ACC1F
3529,PRP-HB Otp Gly-Gaba_3,#78992E
3530,PRP-HB Otp Gly-Gaba_3,#5E2600
3531,PRP-HB Otp Gly-Gaba_3,#AAFF4D
3532,PRP-HB Otp Gly-Gaba_3,#738600
3533,PRP-HB Otp Gly-Gaba_3,#009986
3534,PRP-HB Otp Gly-Gaba_3,#B2CC00
3535,PRP-HB Otp Gly-Gaba_3,#5C1FCC
3536,PRP-HB Otp Gly-Gaba_4,#00FFCF
3537,PRP-HB Otp Gly-Gaba_4,#C1FF73
3538,PRP-HB Otp Gly-Gaba_4,#8E0000
3539,PRP-HB Otp Gly-Gaba_4,#7000CC
3540,PRP-HB Otp Gly-Gaba_4,#996A45
3541,PRP-HB Otp Gly-Gaba_4,#456999
3542,PRP-HB Otp Gly-Gaba_4,#998645
3543,PRP-HB Otp Gly-Gaba_4,#001399
3544,PRP-HB Otp Gly-Gaba_4,#454D99
3545,PRP-HB Otp Gly-Gaba_5,#009982
3546,PRP-HB Otp Gly-Gaba_5,#879945
3547,PRP-HB Otp Gly-Gaba_5,#7200CC
3548,PRP-HB Otp Gly-Gaba_5,#99174A
3549,PRP-HB Otp Gly-Gaba_5,#9CFF00
3550,PRP-HB Otp Gly-Gaba_5,#3DCC56
3551,PRP-HB Otp Gly-Gaba_5,#7C1799
3552,PRP-HB Otp Gly-Gaba_5,#99174C
3553,PRP-HB Otp Gly-Gaba_6,#FF6726
3554,PRP-HB Otp Gly-Gaba_6,#422E99
3555,PRP-HB Otp Gly-Gaba_6,#FF4B00
3556,PRP-HB Otp Gly-Gaba_6,#2E5899
3557,PRP-HB Otp Gly-Gaba_6,#3D63CC
3558,PRP-HB Otp Gly-Gaba_6,#75CC3D
3559,PRP-HB Otp Gly-Gaba_7,#FF8F4D
3560,PRP-HB Otp Gly-Gaba_7,#FFCA00
3561,PRP-HB Otp Gly-Gaba_7,#4DFF77
3562,PRP-HB Otp Gly-Gaba_7,#D40000
3563,PRP-HB Otp Gly-Gaba_7,#992E93
3564,PRP-HB Otp Gly-Gaba_7,#2C0099
3565,PRP-HB Otp Gly-Gaba_8,#613DCC
3566,PRP-HB Otp Gly-Gaba_8,#1D0099
3567,PRP-HB Otp Gly-Gaba_8,#73FF8D
3568,PRP-HB Otp Gly-Gaba_8,#99000E
3569,PRP-HB Otp Gly-Gaba_8,#009ACC
3570,PRP-HB Otp Gly-Gaba_9,#41992E
3571,PRP-HB Otp Gly-Gaba_9,#99175E
3572,PRP-HB Otp Gly-Gaba_9,#CC3D99
3573,NTS Phox2b Glut_1,#995617
3574,NTS Phox2b Glut_1,#A7CC5C
3575,NTS Phox2b Glut_1,#990058
3576,NTS Phox2b Glut_1,#FF73C2
3577,NTS Phox2b Glut_1,#719945
3578,NTS Phox2b Glut_1,#6EFF00
3579,NTS Phox2b Glut_1,#CC1F36
3580,NTS Phox2b Glut_1,#006DCC
3581,NTS Phox2b Glut_1,#178F99
3582,NTS Phox2b Glut_1,#CC8D1F
3583,NTS Phox2b Glut_1,#64CC3D
3584,NTS Phox2b Glut_1,#762600
3585,NTS Phox2b Glut_1,#FFFD73
3586,NTS Phox2b Glut_1,#890099
3587,NTS Phox2b Glut_1,#00CC3B
3588,NTS Phox2b Glut_1,#7C1FCC
3589,NTS Phox2b Glut_1,#CC5C6F
3590,NTS Phox2b Glut_1,#800000
3591,NTS Phox2b Glut_1,#991777
3592,NTS Phox2b Glut_1,#997C2E
3593,NTS Phox2b Glut_1,#1F76CC
3594,NTS Phox2b Glut_2,#4DFFA4
3595,NTS Phox2b Glut_2,#AE3DCC
3596,NTS Phox2b Glut_2,#80FF4D
3597,NTS Phox2b Glut_2,#CC633D
3598,NTS Phox2b Glut_2,#975CCC
3599,NTS Phox2b Glut_2,#458F99
3600,NTS Phox2b Glut_2,#177A99
3601,NTS Phox2b Glut_2,#26FFEC
3602,NTS Phox2b Glut_2,#FF00B2
3603,NTS Phox2b Glut_2,#4D7A00
3604,NTS Phox2b Glut_2,#3D1FCC
3605,NTS Phox2b Glut_2,#7B9917
3606,NTS Phox2b Glut_2,#4D4599
3607,NTS Phox2b Glut_2,#CC1F7E
3608,NTS Phox2b Glut_2,#3DCCB9
3609,NTS Phox2b Glut_2,#179925
3610,NTS Phox2b Glut_2,#109900
3611,NTS Phox2b Glut_3,#FF00A0
3612,NTS Phox2b Glut_3,#CC3700
3613,NTS Phox2b Glut_3,#3BCC1F
3614,NTS Phox2b Glut_3,#FF2638
3615,NTS Phox2b Glut_3,#CC3A00
3616,NTS Phox2b Glut_3,#FF0072
3617,NTS Phox2b Glut_3,#BCFF26
3618,NTS Phox2b Glut_3,#CC9E3D
3619,NTS Phox2b Glut_3,#996500
3620,NTS Phox2b Glut_3,#CC3DA1
3621,NTS Phox2b Glut_3,#99457E
3622,NTS Phox2b Glut_4,#4D9500
3623,NTS Phox2b Glut_4,#00CC09
3624,NTS Phox2b Glut_4,#4DFFB0
3625,NTS Phox2b Glut_4,#991792
3626,NTS Phox2b Glut_4,#DB4D00
3627,NTS Phox2b Glut_4,#834599
3628,NTS Phox2b Glut_4,#990094
3629,NTS Phox2b Glut_4,#CC391F
3630,NTS Phox2b Glut_4,#749945
3631,NTS Phox2b Glut_4,#CC5C67
3632,NTS Phox2b Glut_5,#25CC1F
3633,NTS Phox2b Glut_5,#737500
3634,NTS Phox2b Glut_5,#00FF89
3635,NTS Phox2b Glut_5,#6B992E
3636,NTS Phox2b Glut_5,#004A99
3637,NTS Phox2b Glut_5,#514599
3638,NTS Phox2b Glut_5,#BDCC00
3639,NTS Phox2b Glut_5,#007ECC
3640,NTS Phox2b Glut_5,#002099
3641,NTS Phox2b Glut_5,#006A99
3642,NTS Phox2b Glut_5,#26FF65
3643,NTS Phox2b Glut_5,#500099
3644,NTS Phox2b Glut_6,#C5FF4D
3645,NTS Phox2b Glut_6,#5CCCA9
3646,NTS Phox2b Glut_6,#00FF9E
3647,NTS Phox2b Glut_6,#4DFFEE
3648,NTS Phox2b Glut_6,#732E99
3649,NTS Phox2b Glut_6,#73FF7B
3650,NTS Phox2b Glut_7,#2E9978
3651,NTS Phox2b Glut_7,#9FCC5C
3652,NTS Phox2b Glut_7,#992E2E
3653,NTS Phox2b Glut_7,#62992E
3654,NTS Phox2b Glut_7,#73FF81
