#KIC,period,bjd0,pdepth,sdepth,pwidth,swidth,sep
5016163,5.2456595,54964.856493,0.386,0.3701,0.0457,0.0499,0.4996
8374499,5.2519183,54969.740178,0.2908,0.0558,0.0379,0.043,0.5083
2860788,5.2597422,54965.066911,0.0998,0.0915,0.0423,0.0427,0.4997
5961350,5.2626684,54958.099691,0.0218,0.0009,0.0201,0.0122,0.5019
7289157,5.2658073,54969.976049,0.0304,-1,0.0447,-1,1
5462901,5.2707264,55006.081319,0.1058,0.0265,0.0196,0.023,0.4988
10486425,5.274816,54969.708432,0.1039,0.0307,0.0323,0.033,0.5006
7369523,5.3188369,54966.319987,0.2754,0.2836,0.0485,0.0449,0.5013
8432040,5.327758,55095.498914,0.0013,0.0012,0.2322,0.2472,0.5003
8953426,5.3317509,54953.954513,0.1611,0.1496,0.0499,0.0469,0.4993
9971475,5.3574082,54953.922163,0.187,0.0667,0.029,0.0349,0.4996
6964043,5.3625822,55292.008176,0.0063,-1,0.0576,-1,1
8299947,5.3656,54999.438436,0.3308,0.295,0.027,0.0275,0.5007
5110423,5.3704341,55007.012744,0.0065,0.0055,0.0311,0.0262,0.4999
8845221,5.4034624,54966.744423,0.2483,0.1669,0.0495,0.0496,0.4992
6042116,5.4071576,54958.780702,0.0733,0.0452,0.0386,0.0374,0.5418
8908102,5.4145819,54969.704621,0.0036,-1,0.0258,-1,1
12645761,5.4191379,54961.669259,0.0125,0.0117,0.039,0.043,0.501
9967884,5.4283503,54964.754043,0.0127,-1,0.0136,-1,1
6128027,5.4557662,54969.906496,0.1001,0.0046,0.0183,0.0148,0.5008
5025294,5.4626904,54967.264574,0.0036,0.001,0.0221,0.0251,0.375
8229048,5.4789525,54964.930001,0.0308,0.0134,0.0238,0.0261,0.501
3240706,5.4898651,54970.003288,0.0006,-1,0.0213,-1,1
7129465,5.4918221,54966.17109,0.2752,0.2158,0.0251,0.0284,0.4993
8953059,5.4999401,54969.868726,0.0441,-1,0.0402,-1,1
2860594,5.4999446,54960.317741,0.0571,0.0178,0.0784,0.0744,0.5008
9777090,5.508136,55000.366852,0.1339,0.0414,0.0248,0.0234,0.4963
5730394,5.5191777,55000.566806,0.2102,0.1661,0.0468,0.0488,0.5006
4851464,5.5482571,55005.060765,0.047,-1,0.0465,-1,1
6694186,5.5542237,54957.053147,0.1466,-1,0.0336,-1,1
8848288,5.5664753,55038.387164,0.0008,-1,0.0755,-1,1
3765771,5.5677174,54969.011606,0.0011,-1,0.02,-1,1
5181455,5.5796309,54966.552696,0.1142,0.0114,0.021,0.0139,0.5028
7515679,5.5904352,54998.132442,0,-1,0.443,-1,1
7511416,5.5908551,54998.05123,0.0003,-1,0.1136,-1,1
4671584,5.5933253,54967.031522,0.0029,0.0015,0.0242,0.0226,0.5003
9266285,5.6138696,54965.572026,0.0569,0.0201,0.0325,0.032,0.4982
7838906,5.6149488,54954.608354,0.0021,-1,0.0222,-1,1
4445630,5.6279121,54968.881486,0.3985,0.396,0.0401,0.0421,0.5144
7376983,5.6449249,55189.737655,0.001,-1,0.0191,-1,1
10338279,5.66027,55001.427132,0.0004,-1,0.0068,-1,1
8937019,5.6636524,55000.865062,0.0389,0.0194,0.0075,0.0131,0.663
6124941,5.670144,54969.20124,0.0007,-1,0.0064,-1,1
11858541,5.6743534,54968.754069,0.0349,0.0099,0.0263,0.026,0.5355
10679505,5.6751864,55000.289961,-0.0013,-1,0.1714,-1,1
10490960,5.6824111,54966.63684,0.2038,0.1973,0.0327,0.0365,0.5496
8264510,5.6867594,55003.229908,-0.0042,-1,0.1281,-1,1
9936698,5.7121512,55000.668364,0.1616,0.0899,0.0324,0.0357,0.5015
11724210,5.746018,54965.041689,0.0298,-1,0.022,-1,1
9468296,5.7488257,54965.278331,0.0092,0.0047,0.014,0.0145,0.5031
6449358,5.7767904,54955.07341,0.1305,0.012,0.042,0.0521,0.4985
8381592,5.7841801,55006.693969,0.0692,0.0377,0.0203,0.0207,0.4977
10555365,5.80181,54999.585988,0.0066,-1,0.0302,-1,1
8488876,5.8018811,54958.377657,0.0329,0.0009,0.0269,0.0248,0.5872
8180020,5.8031256,55067.750206,0.0606,-1,0.0345,-1,1
7591456,5.8357507,55004.54747,-0.0002,-1,0.1827,-1,1
6756669,5.8515322,54965.860764,0.0356,-1,0.0235,-1,1
7750740,5.8741978,54967.31795,0.1944,0.0143,0.0255,0.0296,0.5018
7376500,5.877128,55004.655794,0.2718,0.085,0.0273,0.0265,0.259
8618226,5.8820362,54970.650002,0.2305,0.037,0.03,0.0441,0.4991
8948424,5.8888397,54965.36037,0.0208,-1,0.0235,-1,1
11826400,5.8893723,54956.000227,0.0615,0.002,0.0344,0.0423,0.4995
11404644,5.9025999,54969.388045,0.0593,-1,0.0397,-1,1
5282049,5.9103771,55187.374744,0.0166,-1,0.0304,-1,1
5266937,5.9170863,54971.815659,0.5886,0.186,0.1067,0.0815,0.4995
9649222,5.9186193,54965.923938,0.0998,0.0022,0.0267,0.035,0.4961
12106934,5.9370457,54998.672552,0.0119,-1,0.0331,-1,1
3439031,5.9520263,54954.068169,0.4053,0.4156,0.0372,0.0352,0.5001
3838496,5.9803965,55002.0075,0.2363,0.1922,0.0448,0.0392,0.5002
6233903,5.9908477,55001.719115,0.155,0.1415,0.04,0.0408,0.5
10095512,6.0171939,54953.888455,0.1148,0.0531,0.0305,0.0303,0.5002
8379547,6.0420394,54959.161582,0.1215,-1,0.0463,-1,1
5384802,6.0830927,54966.988768,0.0197,0.0196,0.0193,0.0182,0.4997
6231401,6.0919556,54970.586944,0.0367,0.0196,0.0203,0.021,0.5145
2696703,6.094094,54997.116516,0.004,-1,0.0083,-1,1
12071006,6.0960264,54955.83764,0.8868,0.1034,0.0955,0.0954,0.4988
8509346,6.0990331,54968.521635,0.0498,0.0057,0.0281,0.0314,0.5058
6546508,6.1070571,55189.794079,0.0439,0.0263,0.0225,0.0219,0.5008
6290382,6.128161,54970.027986,0.0022,-1,0.0164,-1,1
11455484,6.14275,54998.885719,0.1147,0.0341,0.0398,0.0433,0.5111
10963242,6.1468224,54968.078534,0.0003,-1,0.029,-1,1
12301181,6.147279,54998.612284,0.0001,-1,0.0224,-1,1
9418619,6.1502471,54955.121931,0.002,-1,0.0105,-1,1
5728283,6.1982793,55003.981305,0.0519,0.0038,0.0511,0.0387,0.4636
10385682,6.2074615,54965.873706,0.3491,0.3329,0.0373,0.0391,0.5
5359678,6.23061,54966.123235,0.1403,0.1078,0.0302,0.0291,0.5001
8219268,6.2467298,54969.380606,0.0005,-1,0.0835,-1,1
10973583,6.2563432,55004.078061,0.003,-1,0.0151,-1,1
6443538,6.2614461,54999.778242,0.0001,-1,0.222,-1,1
8429817,6.2634947,54967.897014,0.0026,-1,0.0072,-1,1
10593759,6.2652097,54956.476578,0.0094,0.0087,0.0208,0.0219,0.5006
9029486,6.2771614,54965.329793,0.2358,0.2146,0.0216,0.0215,0.5005
9715925,6.3081992,54998.931972,0.0932,0.0079,0.0145,0.0161,0.374
3230578,6.3376101,54958.828915,0.0025,0.0009,0.0109,0.0988,0.5168
8460600,6.3520872,54967.206457,0.0691,0.0017,0.0245,0.0344,0.4925
6182849,6.399107,54999.698484,0.3511,0.1109,0.0282,0.0323,0.4999
7763269,6.4079292,54999.126953,0.0075,-1,0.0167,-1,1
10352938,6.4716293,55001.724483,0.0075,-1,0.0509,-1,1
9714358,6.4741772,54967.395501,0.1925,0.0138,0.0185,0.0219,0.5083
5450814,6.4875325,54970.623912,0.0173,-1,0.0136,-1,1
7125636,6.4906615,54965.066874,0.1841,0.1566,0.0185,0.0177,0.49
8580438,6.4960325,54968.467897,0.1115,0.0043,0.0321,0.0299,0.501
9179531,6.5107804,54968.74294,0.1278,0.1271,0.0336,0.0312,0.5057
5511076,6.5131991,54999.687125,-0.0011,-1,0.0739,-1,1
7455553,6.5164972,54970.900122,0.0019,0.0011,0.0152,0.0146,0.5003
3965556,6.5567702,54999.504584,-0.0008,-1,0.2105,-1,1
8604993,6.5704209,54967.018723,0.0574,0.0216,0.0243,0.0233,0.506
2973509,6.6276114,54958.918282,0.215,0.1357,0.0321,0.0408,0.4343
3764714,6.6332758,55000.373734,0.0005,-1,0.0541,-1,1
10965963,6.6402415,54965.775223,0.2143,0.1818,0.0314,0.0351,0.4765
9489411,6.6889278,54971.104947,0.502,0.4482,0.128,0.1214,0.4989
5263802,6.7005059,54958.146746,0.0286,0.0286,0.0232,0.0216,0.4955
8323764,6.714245,55000.884655,0.0209,-1,0.0216,-1,1
5597970,6.7173843,54956.7744,0.1736,0.0095,0.0201,0.0213,0.4998
6881709,6.7411163,55003.281167,0.0007,-1,0.1922,-1,1
10487119,6.7493598,55008.646287,0.076,0.0658,0.0263,0.0233,0.5015
11700133,6.7540169,55001.662945,-0.0006,-1,0.2222,-1,1
7960547,6.7673409,54968.264782,0.234,0.2209,0.0226,0.0218,0.489
11973705,6.7721423,54973.203322,0.0075,-1,0.2419,-1,1
6191945,6.807377,54968.529821,0.0134,0.0099,0.0108,0.0114,0.4508
10295951,6.8108248,54955.424427,0.0149,-1,0.0511,-1,1
8043714,6.814989,55008.099269,0.0243,-1,0.0168,-1,1
11198723,6.8403056,54970.570598,0.1166,0.037,0.0232,0.0212,0.4981
8746310,6.8556244,54969.021701,0.0643,0.0086,0.017,0.0133,0.4992
8938628,6.8622157,54966.603088,0.0473,0.0295,0.0161,0.0171,0.4987
10096019,6.8674693,55000,-0.0045,-1,0.2004,-1,1
5034333,6.93228,54954.027612,0.0043,-1,0.0639,-1,1
3542573,6.9427958,54959.807593,0.0889,0.0837,0.0258,0.0279,0.4994
5197256,6.9633883,55003.087355,0.0104,0.005,0.2096,0.2134,0.5014
8242350,6.9935555,54958.005866,0.0027,-1,0.1171,-1,1
3862171,6.9964614,55001.336005,-0.0002,-1,0.1127,-1,1
7270230,6.9980904,54997.900966,0.0188,-1,0.0102,-1,1
6766748,7.0028651,54969.012548,0.3253,0.1626,0.0314,0.0302,0.4977
9913481,7.0094854,54955.804465,0.0996,0.0696,0.0416,0.0459,0.4993
8869680,7.033951,55007.145318,0.0001,-1,0.0461,-1,1
7362852,7.0367139,54968.320254,0.2992,0.2888,0.0334,0.0336,0.499
10809677,7.0421757,54970.735027,0.0053,0.0041,0.0187,0.0175,0.5003
3230227,7.0471062,54958.702238,0.0658,-1,0.0148,-1,1
5988465,7.0565264,54960.118623,0.0033,0.0033,0.2089,0.2127,0.5001
10259029,7.06114,55002.866032,0.1141,0.0142,0.0168,0.0159,0.5856
9944421,7.0952066,54968.370671,0.2234,0.0274,0.0173,0.0204,0.5616
7128918,7.1187988,54970.15678,0.1032,0.0546,0.0198,0.0219,0.5034
2019076,7.1292282,55004.072218,0.0872,0.0486,0.019,0.0185,0.4996
9898364,7.1323815,54967.471289,0.0007,-1,0.0152,-1,1
8128965,7.1403779,54971.006776,0.2108,0.0935,0.0355,0.0414,0.4992
10794242,7.1437058,54970.803281,0.2082,0.0125,0.0302,0.0373,0.4779
6762188,7.155502,54967.001224,0.0027,-1,0.0265,-1,1
12557713,7.2147226,54965.497854,0.0433,0.0092,0.0121,0.0128,0.4895
5990753,7.2165917,55002.947127,0,-1,0.0341,-1,1
6468938,7.2170122,54961.234627,0.0746,0.0603,0.0222,0.0225,0.4777
7938468,7.2269508,54969.160851,0.7149,0.1581,0.1009,0.0888,0.5005
3003991,7.2447788,54964.859085,0.0937,0.0048,0.0178,0.0186,0.4993
7972785,7.3007334,54966.565917,0.0143,-1,0.0351,-1,1
4753988,7.304426,54968.025737,0.1309,0.0445,0.0206,0.0226,0.4976
10068383,7.3049701,55009.949344,0.008,-1,0.0227,-1,1
5736461,7.3461642,55006.619726,0.1182,0.0848,0.0314,0.0379,0.4292
3248332,7.3636066,54956.97501,0.1249,0.0974,0.027,0.0216,0.5262
3335816,7.4220063,54954.355631,0.021,0.0106,0.0189,0.019,0.4993
10923260,7.436017,54976.953429,0.1087,0.0039,0.0226,0.0178,0.7356
9761573,7.4416079,55000.079122,0.0022,-1,0.0143,-1,1
11656840,7.4426597,54965.757383,0.0259,-1,0.0142,-1,1
10020423,7.4483776,54970.693646,0.1586,0.0053,0.0218,0.0212,0.4875
9762519,7.5151465,54971.079254,0.1154,0.0247,0.0157,0.0167,0.5239
8456998,7.5315115,54961.709393,0.0011,0.0021,0.0915,0.3471,0.0496
8285254,7.5358961,54970.780437,0.1617,0.0306,0.038,0.0407,0.5008
3347485,7.5448413,54955.024047,0.0039,-1,0.033,-1,1
8543278,7.5492999,54968.010552,0.0405,0.0165,0.0119,0.0116,0.5083
11403032,7.6316344,55001.91081,-0.0013,-1,0.173,-1,1
7970760,7.649413,54957.45687,0.2403,0.0924,0.032,0.0335,0.501
6866228,7.7023697,54970.562764,0.0163,-1,0.0171,-1,1
6927629,7.7352283,54968.343029,0.3281,0.2376,0.0233,0.0257,0.4997
8364119,7.7359104,54955.515059,0.2981,0.244,0.0217,0.0254,0.5119
8707639,7.7851957,55098.72857,-0.0017,-1,0.1362,-1,1
6949550,7.8410674,54969.587142,0.3224,0.3033,0.0236,0.0261,0.3329
9724993,7.8633661,54972.547822,0.0172,-1,0.0163,-1,1
5077629,7.9193695,54965.583952,0.0163,-1,0.0173,-1,1
7708193,7.94245,54999.609561,0.0828,0.027,0.0306,0.037,0.4988
5731312,7.9463824,54968.093163,0.2358,0.0231,0.0118,0.0145,0.7592
9579499,7.9467154,54970.156681,0.0086,0.0057,0.0075,0.0131,0.4466
3348093,7.96442,55000.364628,0.2622,0.1551,0.0107,0.0239,0.5054
9576197,7.9644342,54969.194149,0.072,-1,0.0474,-1,1
6305192,8.0251572,54997.563107,0.0032,-1,0.0319,-1,1
10925104,8.041339,54967.993222,0.0006,-1,0.0162,-1,1
11071207,8.0496347,54971.653401,0.2655,0.1343,0.0256,0.0375,0.6205
2166200,8.0969564,55006.127339,0.1008,-1,0.0152,-1,1
2452440,8.0970448,55003.811045,0.0661,-1,0.0272,-1,1
10601579,8.0987542,54967.774613,0.0561,0.0368,0.0243,0.0243,0.4889
3654950,8.1347246,55003.927327,0.0559,0.0585,0.0307,0.0245,0.5017
6220470,8.144136,54969.504565,0.0963,0.0122,0.0442,0.0383,0.4017
8012437,8.1501539,54999.075054,0.015,0.0147,0.2827,0.2811,0.5013
3945892,8.1664963,54999.835106,0.0244,0.0244,0.242,0.245,0.5008
12013615,8.2028691,54971.509802,0.3237,0.2538,0.0302,0.0339,0.5027
12470530,8.2072571,54968.824131,0.357,0.1261,0.0179,0.015,0.7323
8906676,8.2095139,54958.852921,0.1319,0.0148,0.0188,0.0188,0.5006
9532123,8.215,55000.742539,0.0671,0.0502,0.0201,0.0207,0.3687
5965819,8.2400554,55143.757424,0.0003,-1,0.035,-1,1
3970233,8.2549143,54966.159737,0.0204,-1,0.0355,-1,1
8013439,8.2562148,54970.927994,0,-1,0.0127,-1,1
9098810,8.258182,54956.242092,0.2861,0.2223,0.0167,0.0226,0.5055
9892471,8.2680828,55009.395873,0.0689,0.0055,0.0144,0.0247,0.4991
9411317,8.290501,54965.243657,0.1724,0.0144,0.0115,0.023,0.3798
10221886,8.3167176,55004.929759,0.0005,-1,0.1477,-1,1
11495766,8.3404432,55009.377729,0.0005,0.0005,0.011,0.013,0.5089
11100657,8.3441012,54994.579248,0.0086,-1,0.0083,-1,1
2438502,8.360619,55005.26506,0.0192,-1,0.0387,-1,1
6228703,8.4004137,54955.056337,0.0786,0.0464,0.0242,0.0252,0.4997
2445134,8.4120089,54972.647749,0.1379,0.0074,0.0238,0.0264,0.5008
5817566,8.4121982,54961.017551,0.1525,0.1558,0.0442,0.0404,0.5007
5707897,8.4160911,54998.254127,0.0002,-1,0.2181,-1,1
11599264,8.4281506,55292.433026,0.0101,-1,0.0088,-1,1
9821151,8.4294126,54999.00893,0.0001,-1,0.0145,-1,1
9821078,8.4294375,54965.291483,0.4171,0.1457,0.0158,0.0144,0.4997
1026032,8.4604378,54966.773813,0.071,0.027,0.0203,0.0201,0.5266
7670485,8.4677064,54972.41132,0.074,0.0668,0.0171,0.0176,0.4938
9851142,8.4803,55002.77648,0.0911,0.0123,0.0366,0.0454,0.6295
10383696,8.4877,55001.468218,0.0816,0.0086,0.0182,0.0495,0.4541
4669402,8.4964677,55002.983542,0.0009,-1,0.1471,-1,1
8701327,8.5088412,54954.075179,0.293,0.2565,0.026,0.0262,0.4987
10091110,8.5303353,55183.957774,0.0178,-1,0.0166,-1,1
2436378,8.531613,54969.278076,0.0455,-1,0.0131,-1,1
7186665,8.559396,54970.220495,0.0001,-1,0.0279,-1,1
7816680,8.5851984,55007.696294,0.1199,0.0909,0.023,0.0207,0.5
3869326,8.586044,54969.211375,0.0008,-1,0.0152,-1,1
10031808,8.5896444,54956.430326,0.2582,0.0761,0.0368,0.0568,0.4866
9786821,8.5935022,54964.954288,0.0003,-1,0.0386,-1,1
9701423,8.6073975,55002.826201,-0.0003,-1,0.1984,-1,1
11391181,8.6173396,54972.068475,0.1751,0.1027,0.0164,0.0179,0.608
12367310,8.6274874,54972.989347,0.0344,0.004,0.0193,0.0217,0.5072
4948863,8.6435903,54972.83142,0.0592,0.0124,0.0134,0.0141,0.5025
4248941,8.6445976,54997.105632,0.0015,-1,0.1532,-1,1
7898576,8.6468983,55003.002904,0.2184,0.1665,0.0387,0.0343,0.492
4150611,8.6530923,54961.005419,0.0547,0.0511,0.017,0.0193,0.728
8590780,8.653893,54960.864402,0.3784,0.3854,0.0222,0.0201,0.5006
4946680,8.6652604,54965.209594,0.0018,0.0011,0.0131,0.0173,0.4255
9048145,8.667826,54970.340771,0.0402,0.0014,0.0213,0.0215,0.4997
8222813,8.7042122,55190.548069,0.0011,-1,0.0162,-1,1
11671660,8.710339,54956.544471,0.0525,0.0572,0.0469,0.0401,0.5016
7914906,8.7529074,54962.971405,0.0408,-1,0.014,-1,1
10159014,8.7773974,55003.982194,-0.0003,-1,0.1148,-1,1
5284133,8.7845759,54958.889871,0.2452,0.0492,0.0225,0.0267,0.6167
9775253,8.788496,55001.83264,0.2063,0.085,0.0131,0.0213,0.4997
5090937,8.8006929,55001.089963,0.0012,0.0007,0.21,0.1248,0.4705
4940201,8.8166283,54967.276926,0.0347,0.0177,0.0181,0.0161,0.5013
4839180,8.8526867,54953.952362,0.2593,0.1644,0.0254,0.0251,0.4992
11911561,8.8704124,54997.180059,0.0007,-1,0.0069,-1,1
4912991,8.8850348,54971.049805,0.0224,0.0215,0.0108,0.0117,0.5003
11124509,8.8929049,54968.730052,0.007,0.0033,0.011,0.0096,0.5
5652260,8.92926,55001.010589,0.0615,0.0353,0.0175,0.018,0.5021
8589754,8.9393811,55001.77797,0.2819,0.2362,0.0291,0.0271,0.501
9966115,8.9474264,54956.097544,0.0917,0.0035,0.0205,0.0226,0.504
7950775,8.9666113,54962.607133,0.0566,0.0237,0.0162,0.0185,0.3678
9880467,8.9734988,55004.027899,0.0008,-1,0.0163,-1,1
6707942,9.0142,55000.607445,0.0326,0.0014,0.0115,0.0115,0.4479
9934208,9.0584866,54970.337175,0.1339,0.0092,0.0177,0.0143,0.5573
10026136,9.0801943,54969.816256,0.2904,0.2416,0.0312,0.0453,0.6491
4940438,9.085907,54969.651791,0.0025,-1,0.0089,-1,1
8197368,9.0878567,54995.741398,-0.0003,-1,0.1898,-1,1
10549576,9.0894658,54972.078799,0.0995,0.0273,0.0272,0.0262,0.4982
6781535,9.1220856,54971.834534,0.0565,0.0305,0.0177,0.0177,0.6582
12255108,9.1315263,55002.508341,-0.0015,-1,0.1728,-1,1
7597703,9.2178033,54971.603046,0.3712,0.3327,0.0325,0.0316,0.5002
6292398,9.2398747,54999.726043,0.0004,-1,0.1766,-1,1
9552608,9.2506211,54959.154587,0.001,-1,0.0143,-1,1
12022718,9.2553314,54966.396704,0.0079,0.0027,0.0157,0.022,0.5011
5372966,9.2863571,54967.675326,0.0474,-1,0.016,-1,1
10296163,9.2967644,54959.3874,0.2057,0.0256,0.0262,0.0158,0.3394
3735629,9.3283461,54999.322469,0.4467,0.2224,0.0158,0.0159,0.5001
8345358,9.3806332,54965.557875,0.0576,0.0155,0.0164,0.0162,0.5001
7877824,9.4494257,55186.362598,0.298,0.2619,0.0267,0.023,0.6225
4737302,9.4555885,54957.214006,0.1104,0.0544,0.0329,0.0347,0.4942
5781192,9.4599934,54961.882581,0.2192,0.1307,0.0201,0.0175,0.5202
6806632,9.4691573,54973.97478,0.0692,0.0038,0.0379,0.034,0.7029
4150136,9.4784025,54995.577252,-0.0003,-1,0.1148,-1,1
7973970,9.479933,54997.201704,-0.0006,-1,0.1519,-1,1
5738506,9.5014787,55002.990756,0.2698,0.2947,0.0228,0.0289,0.599
4737267,9.5240765,54972.612728,0.351,0.1989,0.0422,0.0418,0.494
3865298,9.5306346,54967.812277,0.2879,0.2534,0.0206,0.0253,0.354
4281895,9.543588,54954.697005,0.0634,0.0652,0.014,0.0138,0.6904
5347784,9.5840588,54962.286092,0.1128,0.1045,0.0245,0.0247,0.4929
7259722,9.6332256,55008.819044,0,-1,0.065,-1,1
11232745,9.6342435,54970.919026,0.0318,0.021,0.0107,0.0098,0.4997
5534814,9.7187752,54996.290569,0.0051,0.0052,0.0095,0.0086,0.5001
10275887,9.7267496,54972.476667,0.4323,0.1183,0.0666,0.0624,0.501
6197038,9.7517082,54961.77658,0.3586,-1,0.0573,-1,1
4076952,9.7611686,54966.703076,0.2069,0.1989,0.0434,0.0471,0.5114
11817750,9.7625507,54954.908603,0.0385,0.029,0.0188,0.0203,0.5044
4937143,9.848876,55002.141381,0.0257,0.0222,0.0212,0.0214,0.6346
6579806,9.8804825,54967.08592,0.0174,0.0024,0.0104,0.0062,0.5342
10873904,9.8856332,54996.753766,-0.0008,-1,0.1212,-1,1
3971315,9.8922771,54969.690539,0.0058,0.0016,0.0151,0.0168,0.5001
10026457,9.9344232,54965.87401,0.0601,0.06,0.029,0.0237,0.5657
6634112,9.942229,54966.846749,0.0267,-1,0.0099,-1,1
7039026,9.9439292,54996.118502,-0.0005,-1,0.2153,-1,1
5286786,9.9487462,54966.802029,0.0022,0.0026,0.0148,0.0123,0.4773
8848271,9.991665,54970.443168,0.0033,0.0009,0.015,0.0163,0.322
6775034,10.0285473,55005.339857,-0.0006,-1,0.0783,-1,1
4840818,10.0495365,54966.119445,0.05,0.0238,0.0147,0.0154,0.4995
8358008,10.0646892,54968.250259,0.0095,0.0048,0.0132,0.0149,0.5062
4263529,10.1040158,55006.311988,0.0012,-1,0.0037,-1,1
7119912,10.1150937,54999.340939,0.0205,0.0203,0.3401,0.3356,0.5013
12351927,10.1161484,54972.98152,0.0533,0.0051,0.0098,0.0097,0.4962
8984706,10.1354004,54965.323083,0.2465,0.2267,0.0186,0.0214,0.5088
6960446,10.149,54999.452809,0.0392,0.0344,0.0218,0.0232,0.5044
9412462,10.1865899,54965.527824,0.3059,0.2402,0.0383,0.0318,0.4875
5393558,10.2171033,54970.245634,0.1805,0.106,0.0148,0.0212,0.485
8719324,10.2326979,55003.805236,-0.0028,-1,0.0721,-1,1
8695779,10.2389391,55006.674439,0.0032,-1,0.0124,-1,1
8624520,10.2405936,55005.631953,0.003,-1,0.0041,-1,1
3120320,10.2656134,54959.222315,0.1431,0.0127,0.0197,0.021,0.523
11409698,10.2678271,54972.176164,0.2537,0.031,0.021,0.0182,0.3532
9592705,10.275301,54969.172625,0.0002,-1,0.0299,-1,1
8296467,10.3033555,54970.167546,0.4187,0.297,0.0236,0.0134,0.6263
2306740,10.306987,54966.425207,0.3153,0.295,0.0386,0.0209,0.5158
4936990,10.3145092,55187.308477,0.0092,0.0018,0.0128,0.0134,0.4994
3734868,10.328036,54966.268921,0.0165,-1,0.0334,-1,1
11619964,10.3685551,54965.717564,0.1441,0.0362,0.0149,0.013,0.4588
7678434,10.3716917,55005.61689,0.0013,-1,0.014,-1,1
7622059,10.4032616,54971.127861,0.0008,-1,0.0867,-1,1
11909839,10.405998,54968.573497,0.0158,-1,0.0286,-1,1
6056992,10.431153,54966.935237,0.0246,-1,0.0133,-1,1
6675060,10.4433279,54997.959235,0.1292,-1,0.0137,-1,1
7257373,10.4669018,54955.658432,0.415,0.3986,0.0259,0.0281,0.4998
5596440,10.4748568,54973.696864,0.0025,-1,0.0054,-1,1
9353182,10.4762575,54959.0513,0.1271,0.0118,0.029,0.028,0.523
11649962,10.5627371,54973.758217,-0.001,-1,0.0872,-1,1
9963461,10.5815718,55005.434323,0.1203,-1,0.0249,-1,1
9636559,10.6367,55004.655356,0.2027,0.0481,0.0179,0.0237,0.4979
7009828,10.6424535,54968.123854,0.0967,0.0713,0.0258,0.0257,0.5001
4352168,10.6437482,54967.941346,0.406,0.1045,0.0194,0.0174,0.4005
5728139,10.668165,54964.980826,0.005,0.0051,0.0283,0.0285,0.5005
10987439,10.6745992,54971.88392,0.0164,0.0131,0.0121,0.0113,0.5199
10979716,10.6840564,54967.082259,0.0778,0.0548,0.0116,0.0108,0.5139
10711551,10.6922191,54972.964587,0.2909,0.2148,0.0226,0.0229,0.5335
11547869,10.727417,54998.077747,0.0551,-1,0.0055,-1,1
5771589,10.7391422,54962.116764,0.0013,0.0004,0.0176,0.0254,0.4966
6548447,10.7683785,54955.257314,0.1375,0.1065,0.0511,0.0464,0.432
9240664,10.784333,54974.412905,0.0002,-1,0.0086,-1,1
11285625,10.7904443,54975.33451,0.1157,0.089,0.0251,0.0245,0.4996
8892910,10.810134,54966.031133,0.006,-1,0.0149,-1,1
6698670,10.8158902,54962.075695,0.0491,0.0008,0.0188,0.0194,0.5959
9774400,10.8182928,54959.35098,0.0184,0.0064,0.0665,0.0605,0.5005
6594972,10.8191714,54965.985195,0.4078,0.0972,0.0179,0.0183,0.4931
5218014,10.8452926,54971.333966,0.0068,0.0061,0.0146,0.018,0.3596
6693555,10.8749883,54997.298851,0.0003,-1,0.1372,-1,1
6859813,10.8824223,54954.793569,0.1935,0.0066,0.0176,0.0125,0.3506
8935352,10.9088,55001.193612,0.4752,0.1469,0.0542,0.0525,0.501
9899216,10.9158489,55004.681825,-0.0027,0.0006,0.1329,0.2183,0.5958
8241079,10.9191173,55000.009202,0.0001,-1,0.0274,-1,1
7802136,10.9802457,54970.136872,0.0498,-1,0.013,-1,1
8263752,10.9938022,54993.7945,0.0101,0.0039,0.0163,0.0199,0.4931
8263746,10.9938362,55004.767535,0.1385,0.0789,0.0185,0.0134,0.4959
5632781,11.0252022,54975.739951,0.395,0.3766,0.04,0.0457,0.6609
7846730,11.0282266,54958.938351,0.2687,0.1715,0.0278,0.0265,0.4875
9468382,11.0824887,55002.914027,0.0018,-1,0.0216,-1,1
9468384,11.0825776,55579.196929,0.2616,0.0667,0.0219,0.0235,0.5366
8123430,11.16999,55000.824704,0.0013,0.0013,0.1173,0.3703,0
4245897,11.2578219,54973.788825,0.7569,0.1718,0.0772,0.0418,0.4998
5473556,11.2588244,54956.478952,0.1789,0.1606,0.0291,0.0227,0.5526
6610219,11.3009948,54962.134169,0.3324,0.2899,0.0236,0.0349,0.492
9025914,11.3203214,54998.832866,0.2344,0.0338,0.0146,0.02,0.7361
8621353,11.3443514,55005.848346,0.1287,0.0401,0.0182,0.0109,0.4471
